5	Fragilaria ulna	2000,0	0,01915	0,36	1,82
5	Nitzschia holsatica	40000,0	0,05888	7,28	5,59
5	Nitzschia sp.	1000,0	0,00147	0,18	0,14
5	Tabellaria fenestrata	4000,0	0,00392	0,73	0,37
5	Monoraphidium irregulare	1000,0	0,00012	0,18	0,01
6	Aphanizomenon flos-aquae	22500,0	0,02945	1,70	0,74
6	Limnothrix planctonica	10400,0	0,00340	0,79	0,09
6	Planktothrix agardhii	12000,0	0,01571	0,91	0,40
6	Chrysococcus  tryporus	1000,0	0,01414	0,08	0,36
6	Dinobryon sertularia	12000,0	0,03580	0,91	0,90
6	Tribonema affine	28000,0	0,02088	2,12	0,53
6	Achnanthes sp.	20000,0	0,00785	1,51	0,20
6	Asterionella formosa	189000,0	0,45922	14,29	11,59
6	Aulacoseira islandica	990000,0	3,28383	74,84	82,85
6	Aulacoseira italica	3000,0	0,00147	0,23	0,04
6	Cyclotella spp.	2000,0	0,01335	0,15	0,34
6	Diatoma tenuis	16000,0	0,01138	1,21	0,29
6	Fragilaria ulna	2500,0	0,02505	0,19	0,63
6	Gyrosigma acuminatum	500,0	0,02356	0,04	0,59
6	Nitzschia holsatica	10000,0	0,01472	0,76	0,37
6	Tabellaria fenestrata	4000,0	0,00392	0,30	0,10
7	Limnothrix planctonica	2600,0	0,00085	0,53	0,06
7	Planktothrix agardhii	3000,0	0,00393	0,61	0,29
7	Cryptomonas  erosa	500,0	0,00089	0,10	0,06
7	Cryptomonas  ovata	500,0	0,00029	0,10	0,02
7	Tribonema affine	80000,0	0,04710	16,27	3,42
7	Achnanthes sp.	500,0	0,00020	0,10	0,01
7	Asterionella formosa	104000,0	0,22861	21,16	16,61
7	Aulacoseira islandica	238000,0	0,87104	48,41	63,30
7	Aulacoseira italica	46000,0	0,07144	9,36	5,19
7	Cyclotella spp.	3000,0	0,01214	0,61	0,88
7	Diatoma tenuis	2500,0	0,00204	0,51	0,15
7	Fragilaria ulna	2500,0	0,01838	0,51	1,34
7	Nitzschia holsatica	6000,0	0,00799	1,22	0,58
7	Pediastrum duplex	500,0	0,11045	0,10	8,03
7	Scenedesmus acuminatus	2000,0	0,00065	0,41	0,05
8	Aphanizomenon flos-aquae	30000,0	0,03927	7,63	5,45
8	Dinobryon sertularia	58000,0	0,17301	14,76	23,99
8	Tribonema affine	4000,0	0,00298	1,02	0,41
8	Asterionella formosa	215000,0	0,29693	54,71	41,18
8	Aulacoseira islandica	48000,0	0,15922	12,21	22,08
8	Cyclotella spp.	500,0	0,00088	0,13	0,12
8	Fragilaria ulna	15500,0	0,01790	3,94	2,48
8	Nitzschia holsatica	10000,0	0,01050	2,54	1,46
8	Tabellaria fenestrata	12000,0	0,02037	3,05	2,83
9	Aphanizomenon flos-aquae	21000,0	0,06185	2,37	3,77
9	Limnothrix planctonica	13000,0	0,00425	1,47	0,26
9	Planktothrix agardhii	3000,0	0,00393	0,34	0,24
9	Cryptomonas  erosa	1500,0	0,00288	0,17	0,18
9	Dinobryon sertularia	42000,0	0,12529	4,74	7,63
9	Tribonema affine	225000,0	0,13248	25,37	8,07
9	Asterionella formosa	300000,0	0,69434	33,82	42,29
9	Aulacoseira islandica	120000,0	0,39804	13,53	24,24
9	Aulacoseira italica	8500,0	0,00938	0,96	0,57
9	Cyclotella spp.	11500,0	0,02395	1,30	1,46
9	Diatoma tenuis	20000,0	0,01256	2,25	0,77
9	Fragilaria crotonensis	15000,0	0,01884	1,69	1,15
9	Fragilaria ulna	37500,0	0,04525	4,23	2,76
9	Nitzschia holsatica	5000,0	0,00736	0,56	0,45
9	Tabellaria fenestrata	15000,0	0,01472	1,69	0,90
9	Botryococcus braunii	45000,0	0,08619	5,07	5,25
9	Scenedesmus quadricauda	4000,0	0,00050	0,45	0,03
10	Anabaena circinalis	20000,0	0,00196	0,93	0,14
10	Aphanizomenon flos-aquae	2300,0	0,00295	1,40	0,21
10	Limnothrix planctonica	65000,0	0,02127	23,33	1,51
10	Chroomonas acuta	720000,0	0,20736	33,59	14,70
10	Cryptomonas  erosa	35000,0	0,07079	1,63	5,02
10	Cryptomonas  ovata	500,0	0,00029	0,02	0,02
10	Cryptomonas  reflexa	2000,0	0,00314	0,09	0,22
10	Cryptomonas rostrata	15000,0	0,06008	0,70	4,26
10	Dinobryon sertularia	35000,0	0,10441	1,63	7,40
